playerID,Name,birthYear,birthMonth,birthDay
badenbu01,Burke Badenhop,1983,2,8
baderar01,Art Bader,1886,9,21
baderha01,Harrison Bader,1994,6,3
baderlo01,Lore Bader,1888,4,27
badgrre01,Red Badgro,1902,12,1
baeched01,Ed Baecht,1907,5,15
baeji01,Ji Hwan Bae,1999,7,26
baekch01,Cha-Seung Baek,1980,5,29
baergca01,Carlos Baerga,1968,11,4
baezbe01,Benito Baez,1977,5,6
baezda01,Danys Baez,1977,9,10
baezja01,Javier Baez,1992,12,1
baezjo01,Jose Baez,1953,12,31
baezke01,Kevin Baez,1967,1,10
baezmi01,Michel Baez,1996,1,21
baezpe01,Pedro Baez,1988,3,11
baezsa01,Sandy Baez,1993,11,25
bagbyji01,Jim Bagby,1889,10,5
bagbyji02,Jim Bagby,1916,9,8
bagwebi01,Bill Bagwell,1895,2,24
bagweje01,Jeff Bagwell,1968,5,27
bahnsst01,Stan Bahnsen,1944,12,15
bahred01,Ed Bahr,1919,10,16
bahrefr01,Frank Bahret,1858,NA,NA
baichgr01,Grover Baichley,1889,12,10
bailean01,Andrew Bailey,1984,5,31
bailebi01,Bill Bailey,1888,4,12
bailebi02,Bill Bailey,1881,11,19
bailebo01,Bob Bailey,1942,10,13
bailebr01,Brandon Bailey,1994,10,19
baileco01,Cory Bailey,1971,1,24
baileed01,Ed Bailey,1931,4,15
bailefr01,Fred Bailey,1895,8,16
bailege01,Gene Bailey,1893,11,25
baileha01,Harvey Bailey,1876,11,24
baileho01,Howard Bailey,1957,7,31
baileho02,Homer Bailey,1986,5,3
baileje01,Jeff Bailey,1978,11,19
baileji01,Jim Bailey,1934,12,16
baileki01,King Bailey,1869,11,22
bailema01,Mark Bailey,1961,11,4
bailero01,Roger Bailey,1970,10,3
bailesc01,Scott Bailes,1961,12,18
bailest01,Steve Bailey,1942,2,12
bailesw01,Abraham Bailey,1895,2,12
bailobo01,Bob Bailor,1951,7,10
baineha01,Harold Baines,1959,3,15
bainlo01,Loren Bain,1922,7,4
bairdal01,Al Baird,1895,6,2
bairdbo01,Bob Baird,1940,1,16
bairddo01,Doug Baird,1891,9,27
bairdo01,Doug Bair,1949,8,22
baislje01,Jeff Baisley,1982,12,19
bajenje01,Jeff Bajenaru,1978,3,21
bakelje01,Jersey Bakley,1864,4,17
bakenda01,Dave Bakenhaster,1945,3,5
bakeral01,Al Baker,1906,2,28
bakerbi01,Bill Baker,1911,2,22
bakerbo01,Bock Baker,1878,7,17
bakerbr01,Bryan Baker,1994,12,2
bakerch01,Charlie Baker,1856,1,15
bakerch02,Chuck Baker,1952,12,6
bakerda01,Dave Baker,1956,11,25
bakerde01,Del Baker,1892,5,3
bakerdo01,Doug Baker,1961,4,3
bakerdu01,Dusty Baker,1949,6,15
bakerer01,Ernie Baker,1875,8,8
bakerfl01,Floyd Baker,1916,10,10
bakerfr01,Home Run Baker,1886,3,13
bakerfr02,Frank Baker,1944,1,11
bakerfr03,Frank Baker,1946,10,29
bakerge01,George Baker,1857,8,20
bakerge02,Gene Baker,1925,6,15
bakerho01,Howard Baker,1888,3,1
bakerja01,Jack Baker,1950,5,4
bakerje01,Jesse Baker,1888,6,3
bakerje02,Jesse Baker,1895,3,4
bakerje03,Jeff Baker,1981,6,21
bakerjo01,John Baker,1981,1,20
bakerki01,Kirtley Baker,1869,6,24
bakerne01,Neal Baker,1904,4,30
bakerno01,Norm Baker,1862,10,14
bakerph01,Phil Baker,1856,9,19
bakersc01,Scott Baker,1970,5,18
bakersc02,Scott Baker,1981,9,19
bakerst01,Steve Baker,1956,8,30
bakerto01,Tom Baker,1913,6,11
bakerto02,Tom Baker,1934,5,6
bakertr01,Tracy Baker,1891,11,7
bakopa01,Paul Bako,1972,6,20
balasmi01,Mike Balas,1910,5,9
balazjo01,John Balaz,1950,11,24
balbost01,Steve Balboni,1957,1,16
balcebo01,Bobby Balcena,1925,8,1
baldero01,Rocco Baldelli,1981,9,25
baldoal01,Alberto Baldonado,1993,2,1
baldsja01,Jack Baldschun,1936,10,16
baldwbi01,Billy Baldwin,1948,6,9
baldwda01,Dave Baldwin,1938,3,30
baldwfr01,Frank Baldwin,1928,12,25
baldwha01,Harry Baldwin,1900,6,3
baldwhe01,Henry Baldwin,1894,6,13
baldwja01,James Baldwin,1971,7,15
baldwje01,Jeff Baldwin,1965,9,5
baldwki01,Kid Baldwin,1864,11,1
baldwla01,Lady Baldwin,1859,4,8
baldwma01,Mark Baldwin,1863,10,29
baldwof01,Orson Baldwin,1881,11,3
baldwre01,Reggie Baldwin,1954,8,19
baldwri01,Rick Baldwin,1953,6,1
balejo01,John Bale,1974,5,22
balenmi01,Mike Balenti,1886,7,3
balenwl01,Wladimir Balentien,1984,7,2
balesco01,Collin Balester,1986,6,6
balesle01,Lee Bales,1944,12,4
balfogr01,Grant Balfour,1977,12,30
ballaje01,Jeff Ballard,1963,8,13
ballar01,Art Ball,1872,4,NA
balleja01,Jay Baller,1960,10,6
ballepe01,Pelham Ballenger,1894,2,6
ballima01,Mark Ballinger,1949,1,31
ballje01,Jeff Ball,1969,4,17
ballji01,Jim Ball,1884,2,22
ballne01,Neal Ball,1881,4,22
ballowi01,Win Ballou,1897,11,30
balsato01,Tony Balsamo,1937,11,21
bambege01,George Bamberger,1923,8,1
bambeha01,Hal Bamberger,1924,10,29
banckst01,Studs Bancker,1853,NA,NA
bancrda01,Dave Bancroft,1891,4,20
bancrfr99,Frank Bancroft,1846,5,9
bandaan01,Anthony Banda,1993,8,10
bandoch01,Chris Bando,1956,2,4
bandosa01,Sal Bando,1944,2,13
bandyje01,Jett Bandy,1990,3,26
baneed01,Eddie Bane,1952,3,22
baneydi01,Dick Baney,1946,11,1
banisje01,Jeff Banister,1964,1,15
bankhda01,Dan Bankhead,1920,5,3
bankhsc01,Scott Bankhead,1963,7,31
banksbi01,Bill Yerrick,1874,2,26
banksbr01,Brian Banks,1970,9,28
bankser01,Ernie Banks,1931,1,31
banksev01,Bill Bankston,1893,5,25
banksge01,George Banks,1938,9,24
banksjo01,Josh Banks,1982,7,18
banksta01,Tanner Banks,1991,10,24
bankswe01,Wes Bankston,1983,11,23
bankswi01,Willie Banks,1969,2,27
bannial01,Alan Bannister,1951,9,3
bannibr01,Brian Bannister,1981,2,28
bannifl01,Floyd Bannister,1955,6,10
banniji01,Jim Banning,1865,6,11
bannoji01,Jimmy Bannon,1871,5,5
bannory01,Rylan Bannon,1996,4,22
bannoto01,Tom Bannon,1869,5,8
bantaja01,Jack Banta,1925,6,24
bantzbr01,Brandon Bantz,1987,1,7
banuema01,Manny Banuelos,1991,3,13
baptitr01,Travis Baptist,1971,12,30
baragca01,Caleb Baragar,1994,4,9
barajro01,Rod Barajas,1975,9,5
barbajo01,Johnny Barbato,1992,7,11
barbare01,Red Barbary,1920,6,20
barbawa01,Walter Barbare,1891,8,11
barbebr01,Bret Barberie,1967,8,16
barbebr02,Brian Barber,1973,3,4
barbech01,Charlie Barber,1854,NA,NA
barbeda01,Dave Barbee,1905,5,7
barbefr01,Frank Barberich,1882,2,3
barbeja01,William Barbeau,1882,6,10
barbest01,Steve Barber,1938,2,22
barbest02,Steve Barber,1948,3,13
barbetu01,Turner Barber,1893,7,9
barbiji01,Jim Barbieri,1941,9,15
barcelo01,Lorenzo Barcelo,1977,8,10
barclcu01,Curt Barclay,1931,8,22
barclge01,George Barclay,1875,5,16
bardda01,Daniel Bard,1985,6,25
bardebr01,Brian Barden,1981,4,2
bardjo01,Josh Bard,1978,3,30
bardlu01,Luke Bard,1990,11,13
barera01,Ray Bare,1949,4,15
barfije01,Jesse Barfield,1959,10,29
barfijo01,John Barfield,1964,10,15
barfijo02,Josh Barfield,1982,12,17
barfocl01,Clyde Barfoot,1891,7,8
bargagr01,Greg Bargar,1959,1,27
bargecy01,Cy Barger,1885,5,18
barkbr01,Brian Bark,1968,8,26
barkeal01,Al Barker,1839,1,18
barkean01,Andy Barkett,1974,9,5
barkegl01,Glen Barker,1971,5,10
barkeke01,Kevin Barker,1975,7,26
barkele01,Len Barker,1955,7,7
barkelu01,Luke Barker,1992,3,11
barkera01,Ray Barker,1936,3,12
barkeri01,Richie Barker,1972,10,29
barkese01,Sean Barker,1980,5,26
barklbr01,Brian Barkley,1975,12,8
barklje01,Jeff Barkley,1959,11,21
barklre01,Red Barkley,1912,9,19
barklsa01,Sam Barkley,1858,5,24
barlial99,Al Barlick,1915,4,2
barlojo01,Joe Barlow,1995,9,28
barlomi01,Mike Barlow,1948,4,30
barlosc01,Scott Barlow,1992,12,18
barloto01,Tom Barlow,1852,NA,NA
barmebr01,Bruce Barmes,1929,10,23
barmecl01,Clint Barmes,1979,3,6
barnaba01,Babe Barna,1915,3,2
barnach01,Charlie Barnabe,1900,6,12
barneau01,Austin Barnes,1989,12,28
barnebi01,Bill Barnes,1858,4,13
barnebo01,Bob Barnes,1902,1,6
barnebr01,Brian Barnes,1967,3,25
barnebr02,Brandon Barnes,1986,5,15
barnech01,Charlie Barnes,1995,10,1
barneda01,Darwin Barney,1985,11,8
barneda02,Danny Barnes,1989,10,21
barneed01,Ed Barney,1890,1,23
barneep01,Eppie Barnes,1900,12,1
barnefr01,Frank Barnes,1900,1,9
barnefr02,Frank Barnes,1926,8,26
barneho01,Honey Barnes,1900,1,31
barneja01,Jacob Barnes,1990,4,14
barneje01,Jesse Barnes,1892,8,26
barnejo01,John Barnes,1976,4,24
barneju01,Junie Barnes,1911,12,1
barnela01,Larry Barnes,1974,7,23
barnelu01,Lute Barnes,1947,4,28
barnema01,Matt Barnes,1990,6,17
barnere01,Red Barnes,1903,12,25
barnere02,Rex Barney,1924,12,19
barneri01,Rich Barnes,1959,7,21
barnero01,Ross Barnes,1850,5,8
barnesa01,Sam Barnes,1899,12,18
barnesc01,Scott Barnes,1987,9,5
barnesk01,Skeeter Barnes,1957,3,7
barneto01,Tony Barnette,1983,11,9
barnevi01,Virgil Barnes,1897,3,5
barnhcl01,Clyde Barnhart,1895,12,29
barnhed01,Edgar Barnhart,1904,9,16
barnhle01,Les Barnhart,1905,2,23
barnhtu01,Tucker Barnhart,1991,1,7
barnhvi01,Vic Barnhart,1922,9,1
barnibi01,Billy Barnie,1853,1,26
barnige01,George Barnicle,1917,8,26
barnoed01,Ed Barnowski,1943,8,23
barnwch01,Chris Barnwell,1979,3,1
barojsa01,Salome Barojas,1957,6,16
baronda01,Daniel Barone,1983,4,24
barondi01,Dick Barone,1932,10,13
baronst01,Steven Baron,1990,12,7
barracu01,Cuno Barragan,1932,6,20
barrage01,German Barranca,1956,10,19
barraky01,Kyle Barraclough,1990,5,23
barrbo01,Bob Barr,1856,12,NA
barrbo02,Bob Barr,1908,3,12
barre01,John Barrett,NA,NA,NA
barreaa01,Aaron Barrett,1988,1,2
barrebi01,Bill Barrett,NA,NA,NA
barrebi02,Bill Barrett,1900,5,28
barrebo01,Bob Barrett,1899,1,27
barredi01,Dick Barrett,1906,9,28
barrefr01,Frank Barrett,1913,7,1
barrefr02,Franklin Barreto,1996,2,27
barreja01,Jake Barrett,1991,7,22
barreji01,Jimmy Barrett,1875,3,28
barrejo01,Johnny Barrett,1915,12,18
barrelu01,Luis Barrera,1995,11,15
barrema01,Marty Barrett,1860,11,NA
barrema02,Marty Barrett,1958,6,23
barrema03,Manny Barreda,1988,10,8
barremi01,Michael Barrett,1976,10,22
barrere01,Red Barrett,1915,2,14
barreti01,Tim Barrett,1961,1,24
barreto01,Tommy Barrett,1960,4,2
barretr01,Tres Barrera,1994,9,15
barrifr01,Francisco Barrios,1953,6,10
barrija01,Jaime Barria,1996,7,18
barrijo01,Jose Barrios,1957,6,26
barrima01,Manuel Barrios,1974,9,21
barriyh01,Yhonathan Barrios,1991,12,1
barrji01,Jim Barr,1948,2,10
barrocu01,Cuke Barrows,1883,10,20
barroed99,Ed Barrow,1868,5,10
barrofr01,Frank Barrows,1844,10,22
barrofr02,Frank Barron,1890,8,6
barrore01,Red Barron,1900,6,21
barroto01,Tony Barron,1966,8,17
barrsc01,Scotty Barr,1886,10,6
barrst01,Steve Barr,1951,9,8
barryed01,Ed Barry,1882,10,2
barryha01,Hardin Barry,1891,3,26
barryja01,Jack Barry,1887,4,26
barryje01,Jeff Barry,1969,9,22
barryke01,Kevin Barry,1978,8,18
barryri01,Rich Barry,1940,9,12
barrysh01,John Barry,1878,10,27
barryto01,Tom Barry,1879,4,10
bartedi01,Dick Bartell,1907,11,22
barteki01,Kimera Bartee,1972,7,21
barthbo01,Bob Barthelson,1924,7,15
barthji01,Jimmy Barthmaier,1984,1,6
barthjo01,John Barthold,1882,4,14
barthle01,Les Bartholomew,1903,4,4
bartito01,Tony Bartirome,1932,5,9
bartjo01,Joey Bart,1996,12,15
bartlbi01,Bill Bartley,1885,1,8
bartlbo01,Boyd Bartley,1920,2,11
bartlir01,Irv Bartling,1914,6,27
bartlja01,Jason Bartlett,1979,10,30
bartobo01,Bob Barton,1941,7,30
bartobr01,Brian Barton,1982,4,25
bartocl01,Cliff Bartosh,1979,9,5
bartoda01,Dave Bartosch,1917,3,24
bartoda02,Daric Barton,1985,8,16
bartoha01,Harry Barton,1875,1,20
bartosh01,Shawn Barton,1963,5,14
bartovi01,Vince Barton,1908,2,1
bartsch01,Charlie Bartson,1865,3,13
barziph01,Philip Barzilla,1979,1,25
basablu01,Luis Alexander Basabe,1996,8,26
basakch01,Chris Basak,1978,12,6
basgamo01,Monty Basgall,1922,2,8
bashaal01,Al Bashang,1888,8,22
bashlty01,Tyler Bashlor,1993,4,16
bashowa01,Walt Bashore,1909,10,6
basined01,Eddie Basinski,1922,11,4
baskeji01,Jim Baskette,1887,12,10
bassan01,Anthony Bass,1987,11,1
bassbr01,Brian Bass,1982,1,6
bassdi01,Dick Bass,1906,7,7
bassdo01,Doc Bass,1898,12,4
bassech01,Charley Bassett,1863,2,9
bassich01,Chris Bassitt,1989,2,22
bassjo01,John Bass,1848,NA,NA
basske01,Kevin Bass,1959,5,12
bassljo01,Johnny Bassler,1895,6,3
bassno01,Norm Bass,1939,1,21
bassra01,Randy Bass,1954,3,13
bastaan01,Antonio Bastardo,1985,9,21
bastich01,Charlie Bastian,1858,3,2
batchem01,Emil Batch,1880,1,21
batchjo01,Joe Batchelder,1898,7,11
batchri01,Rich Batchelor,1967,4,8
batemjo01,John Bateman,1940,7,21
batesaa01,Aaron Bates,1984,3,10
batesbi01,Billy Bates,1963,12,7
batesbu01,Hubert Bates,1912,3,16
batesch01,Charlie Bates,1907,9,17
batesde01,Del Bates,1940,6,12
batesdi01,Dick Bates,1945,10,7
batesfr01,Frank Bates,1876,9,28
batesja01,Jason Bates,1971,1,5
batesjo01,John Bates,1868,5,28
batesjo02,Johnny Bates,1884,1,10
batesra01,Ray Bates,1890,2,8
bathebi01,Bill Bathe,1960,10,14
batiske01,Kevin Batiste,1966,10,21
batiski01,Kim Batiste,1968,3,15
batismi01,Miguel Batista,1971,2,19
batisra01,Rafael Batista,1945,11,25
batisto01,Tony Batista,1973,12,9
batscbi01,Bill Batsch,1892,5,18
battala01,Larry Battam,1876,5,1
batteea01,Earl Battey,1935,1,5
battege01,George Batten,1891,10,7
battema01,Matthew Batten,1995,6,22
battijo01,Joe Battin,1853,11,11
battlal01,Allen Battle,1968,11,29
battlho01,Howard Battle,1972,3,25
battlji01,Jim Battle,1901,3,26
battoch01,Chris Batton,1954,8,24
battsma01,Matt Batts,1921,10,16
batybr01,Brett Baty,1999,11,13
baueral01,Al Bauer,1859,8,7
bauerha01,Hank Bauer,1922,7,31
bauerja01,Jake Bauers,1995,10,6
bauerlo01,Lou Bauer,1898,11,30
bauerri01,Rick Bauer,1977,1,10
bauerru01,Russ Bauers,1914,5,10
bauertr01,Trevor Bauer,1991,1,17
baughju01,Justin Baughman,1974,8,1
baumabu01,Buddy Baumann,1987,12,9
baumafr01,Frank Baumann,1933,7,1
baumami01,Mike Baumann,1995,9,10
baumapa01,Paddy Baumann,1885,12,20
baumeji01,Jim Baumer,1931,1,29
baumgge01,George Baumgardner,1891,7,22
baumgha01,Harry Baumgartner,1892,10,6
baumgjo01,John Baumgartner,1931,5,29
baumgro01,Ross Baumgarten,1955,5,27
baumgst01,Stan Baumgartner,1894,12,14
baumhfr01,Frank Baumholtz,1918,10,7
bausege01,George Bausewine,1869,3,22
bautaed01,Ed Bauta,1935,1,6
bautida01,Danny Bautista,1972,5,24
bautide01,Denny Bautista,1980,8,23
bautife01,Felix Bautista,1995,6,20
bautige01,Gerson Bautista,1995,5,31
bautijo01,Jose Bautista,1964,7,26
bautijo02,Jose Bautista,1980,10,19
bautira01,Rafael Bautista,1993,3,8
baxesji01,Jim Baxes,1928,7,5
baxesmi01,Mike Baxes,1930,12,18
baxtemi01,Mike Baxter,1984,12,7
baxtemo01,Moose Baxter,1876,7,27
bayha01,Harry Bay,1878,1,17
bayja01,Jason Bay,1978,9,20
bayledi01,Dick Bayless,1883,9,6
baylijo01,Jonah Bayliss,1980,8,13
baylodo01,Don Baylor,1949,6,28
baynebi01,Bill Bayne,1899,4,18
bazared01,Eduard Bazardo,1995,9,1
bazaryo01,Yorman Bazardo,1984,7,11
bazsh01,Shane Baz,1999,6,17
beachbr01,Brandon Beachy,1986,9,3
beachja01,Jack Beach,1862,NA,NA
beallbo01,Bob Beall,1948,4,24
bealljo01,Johnny Beall,1882,3,12
beallwa01,Walter Beall,1899,7,29
bealsto01,Tommy Beals,1850,8,NA
beamal01,Alex Beam,1869,11,21
beamer01,Ernie Beam,1867,3,17
beamoch01,Charlie Beamon,1934,12,25
beamoch02,Charlie Beamon,1953,12,4
beamotr01,Trey Beamon,1974,2,11
beamtj01,T. J. Beam,1980,8,28
beanbe01,Belve Bean,1905,4,25
beanbi01,Bill Bean,1964,5,11
beanco01,Colter Bean,1977,1,16
beanebi01,Billy Beane,1962,3,29
beanjo01,Joe Bean,1874,3,18
beardda01,Dave Beard,1959,10,2
beardge01,Gene Bearden,1920,9,5
beardmi01,Mike Beard,1950,6,21
beardol01,Ollie Beard,1862,5,2
beardra01,Ralph Beard,1929,2,11
beardte01,Ted Beard,1921,1,7
bearega01,Gary Beare,1952,8,22
bearnla01,Larry Bearnarth,1940,9,11
bearske01,Kevin Bearse,1965,11,7
beaslch01,Chris Beasley,1962,6,23
beaslje01,Jeremy Beasley,1995,11,20
beaslle01,Lew Beasley,1948,8,27
beaslto99,Tony Beasley,1966,12,5
beatied01,Ed Beatin,1866,8,10
beatlda01,Dave Beadle,1864,1,NA
beatope01,Pedro Beato,1986,10,27
beattbl01,Blaine Beatty,1964,4,25
beattde01,Desmond Beatty,1893,4,7
beattji01,Jim Beattie,1954,7,4
beatyma01,Matt Beaty,1993,4,28
beaucji01,Jim Beauchamp,1939,8,21
beaumgi01,Ginger Beaumont,1876,7,23
beavabl01,Blake Beavan,1989,1,17
beaveed01,Edward Beavens,1848,NA,NA
beazljo01,Johnny Beazley,1918,5,25
becanbu01,Buck Becannon,1859,8,22
bechlst01,Steve Bechler,1979,11,18
bechtge01,George Bechtel,1848,9,2
beckbo01,Boom-Boom Beck,1904,10,16
beckch01,Chad Beck,1985,1,17
beckch02,Chris Beck,1990,9,4
beckcl01,Clyde Beck,1900,1,6
beckebe01,Beals Becker,1886,7,5
beckebo01,Bob Becker,1875,8,15
beckech01,Charlie Becker,1890,10,14
beckegl01,Glenn Beckert,1940,10,12
beckehe01,Henry Beckendorf,1884,6,15
beckehe02,Heinz Becker,1915,8,26
beckejo01,Joe Becker,1908,6,25
beckejo02,Josh Beckett,1980,5,15
beckema01,Marty Becker,1889,12,25
becker01,Erve Beck,1878,7,19
beckeri01,Rich Becker,1972,2,1
beckero01,Robbie Beckett,1972,7,16
beckfr01,Frank Beck,1858,11,NA
beckfr02,Fred Beck,1886,11,17
beckge01,George Beck,1890,2,21
beckhgo01,Gordon Beckham,1986,9,16
beckhti01,Tim Beckham,1990,1,27
becklja01,Jake Beckley,1867,8,4
beckmbi01,Bill Beckmann,1907,12,8
beckmji01,Jim Beckman,1905,3,1
beckri01,Rich Beck,1940,1,21
beckro01,Rod Beck,1968,8,3
beckwjo01,Joe Beckwith,1955,1,28
beckzi01,Zinn Beck,1885,9,30
becquju01,Julio Becquer,1931,12,20
bedarer01,Erik Bedard,1979,3,5
bedelho01,Howie Bedell,1935,9,29
bedfoge01,Gene Bedford,1896,12,2
bedgoph01,Phil Bedgood,1898,3,8
bediehu01,Hugh Bedient,1889,10,23
bednaan01,Andy Bednar,1908,8,16
bednada01,David Bednar,1994,10,10
bedroca01,Cam Bedrosian,1991,10,2
bedrost01,Steve Bedrosian,1957,12,6
beebefr01,Fred Beebe,1879,12,31
beeched01,Ed Beecher,1859,7,2
beeched02,Ed Biecher,1875,8,27
beechma01,Matt Beech,1972,1,20
beechro01,Roy Beecher,1884,5,10
beedety01,Tyler Beede,1993,5,23
beeksja01,Jalen Beeks,1993,7,10
beeleda01,Dallas Beeler,1989,6,12
beelejo01,Jodie Beeler,1920,11,26
beenean01,Andy Beene,1956,10,13
beenefr01,Fred Beene,1942,11,24
beerscl01,Clarence Beers,1918,12,9
beerse01,Seth Beer,1996,9,18
beggsjo01,Joe Beggs,1910,11,4
begleed01,Ed Bagley,1863,10,NA
beglege01,Gene Bagley,1861,6,7
begleji01,Jim Begley,1902,9,19
behanpe01,Petie Behan,1887,12,11
behelst01,Steve Behel,1860,11,6
behenri01,Rick Behenna,1960,3,6
behneme01,Mel Behney,1947,9,2
behrmha01,Hank Behrman,1921,6,27
beimejo01,Joe Beimel,1977,4,19
beirnke01,Kevin Beirne,1974,1,1
bejmaol01,Ollie Bejma,1907,9,12
belanma01,Mark Belanger,1944,6,8
belarwa01,Wayne Belardi,1930,9,5
belchke01,Kevin Belcher,1967,8,8
belchti01,Tim Belcher,1961,10,19
beldeir01,Ira Belden,1874,4,16
belfimi01,Mike Belfiore,1988,10,3
belinbo01,Bo Belinsky,1936,12,7
belinst01,Stan Belinda,1966,8,6
belisma01,Matt Belisle,1980,6,6
belisro01,Ronald Belisario,1982,12,31
belitto01,Todd Belitz,1975,10,23
belivje01,Jeff Beliveau,1987,1,17
belkti01,Tim Belk,1970,4,6
bellaan01,Andrew Bellatti,1991,8,5
bellast01,Steve Bellan,1849,10,1
bellaze01,Zeke Bella,1930,8,23
bellbe01,Beau Bell,1907,8,20
bellbi01,Bill Bell,1933,10,24
bellbu01,Buddy Bell,1951,8,27
bellch01,Charlie Bell,1868,8,12
bellch02,Chad Bell,1989,2,28
bellco99,Cool Papa Bell,1903,5,17
bellda01,David Bell,1972,9,14
bellde01,Derek Bell,1968,12,11
belleal01,Albert Belle,1966,8,25
beller01,Eric Bell,1963,10,27
bellfe01,Fern Bell,1913,1,21
bellfr01,Frank Bell,1862,12,11
bellga01,Gary Bell,1936,11,17
bellge01,George Bell,1874,11,2
bellge02,George Bell,1959,10,21
bellgu01,Gus Bell,1928,11,15
bellhe01,Heath Bell,1977,9,29
bellhi01,Herman Bell,1897,7,16
bellhma01,Mark Bellhorn,1974,8,23
bellicl01,Clay Bellinger,1968,11,18
bellico01,Cody Bellinger,1995,7,13
bellira01,Rafael Belliard,1961,10,24
belliro01,Ronnie Belliard,1975,4,7
bellja01,Jay Bell,1965,12,11
bellje01,Jerry Bell,1947,10,6
belljo01,Josh Bell,1986,11,13
belljo02,Josh Bell,1992,8,14
bellju01,Juan Bell,1968,3,29
bellke01,Kevin Bell,1955,7,13
bellle01,Les Bell,1901,12,14
bellmi01,Mike Bell,1968,4,22
bellmi02,Mike Bell,1974,12,7
bellmja01,Jack Bellman,1864,3,4
bellobr01,Brayan Bello,1999,5,17
belloed01,Edwin Bellorin,1982,2,21
belloro01,Rob Belloir,1948,7,13
bellra01,Ralph Bell,1890,11,16
bellro01,Rob Bell,1977,1,17
bellru01,Rudy Baerwald,1881,1,1
bellte01,Terry Bell,1962,10,27
belltr01,Trevor Bell,1986,10,12
belnovi01,Vince Belnome,1988,3,11
belowdu01,Duane Below,1985,11,15
beltbr01,Brandon Belt,1988,4,20
beltrad01,Adrian Beltre,1979,4,7
beltrca01,Carlos Beltran,1977,4,24
beltren01,Engel Beltre,1989,11,1
beltres01,Esteban Beltre,1967,12,26
beltrfr01,Francis Beltran,1979,11,29
beltrom01,Omar Beltre,1981,8,24
beltrri01,Rigo Beltran,1969,11,13
bemboan01,Anthony Bemboom,1990,1,18
bemisha01,Harry Bemis,1874,2,1
benarma01,Marvin Benard,1971,1,20
benavfr01,Freddie Benavides,1966,4,7
benchjo01,Johnny Bench,1947,12,7
bendean01,Anthony Bender,1995,2,3
bendech01,Charles Bender,1884,5,5
benedar01,Art Benedict,1862,3,31
benedbr01,Bruce Benedict,1955,8,18
benesal01,Alan Benes,1972,1,21
benesan01,Andy Benes,1967,8,20
benesjo01,Joe Benes,1901,1,8
bengera01,Ray Benge,1902,4,22
bengobe01,Benny Bengough,1898,7,27
beninan01,Andrew Benintendi,1994,7,6
beniqju01,Juan Beniquez,1950,5,13
benitar01,Armando Benitez,1972,11,3
benitya01,Yamil Benitez,1972,10,5
benjami01,Mike Benjamin,1965,11,22
benjast01,Stan Benjamin,1914,5,20
benjawe01,Wes Benjamin,1993,7,26
bennech01,Charlie Bennett,1854,11,21
benneda01,Dave Bennett,1945,11,7
bennede01,Dennis Bennett,1939,10,5
benneer01,Erik Bennett,1968,9,13
bennefr01,Frank Bennett,1904,10,27
bennefr02,Fred Bennett,1902,3,15
bennega01,Gary Bennett,1972,4,17
bennehe01,Herschel Bennett,1896,9,21
benneik01,Ike Benners,1856,6,7
benneje01,Jeff Bennett,1980,6,10
bennejo01,Joe Bennett,1900,7,2
bennejo02,Joel Bennett,1970,1,31
bennepu01,Pug Bennett,1874,2,20
bennesh01,Shayne Bennett,1972,4,10
bennhe01,Henry Benn,1890,1,25
benoijo01,Joaquin Benoit,1977,7,26
bensoal01,Allen Benson,1905,3,28
bensojo01,Joe Benson,1988,3,5
bensokr01,Kris Benson,1974,11,7
bensove01,Vern Benson,1924,9,19
bensowi01,Will Benson,1998,6,16
bentlcy01,Cy Bentley,1850,11,23
bentlja01,Jack Bentley,1895,3,8
bentoal01,Al Benton,1911,3,18
bentobu01,Butch Benton,1957,8,24
bentola01,Larry Benton,1897,11,20
bentora01,Rabbit Benton,1901,9,29
bentoru01,Rube Benton,1890,6,27
bentosi01,Sid Benton,1894,8,4
bentzch01,Chad Bentz,1980,5,5
benzito01,Todd Benzinger,1963,2,11
benzjo01,Joe Benz,1886,1,21
berarjo01,Johnny Berardino,1917,5,1
berbelo01,Lou Berberet,1929,11,20
berblje01,Jeff Berblinger,1970,11,19
bereja01,Jason Bere,1971,5,26
berenbr01,Bruce Berenyi,1954,8,21
berenju01,Juan Berenguer,1954,11,30
beresja01,James Beresford,1989,1,19
bergaau01,Augie Bergamo,1917,2,14
bergda01,Dave Berg,1970,9,3
bergebi01,Bill Bergen,1878,6,13
bergebo01,Boze Berger,1910,5,13
bergebr01,Brandon Berger,1975,2,21
bergebr02,Brad Bergesen,1985,9,25
bergecl01,Clarence Berger,1894,11,1
bergehe01,Heinie Berger,1882,1,7
bergejo01,Joe Berger,1886,12,20
bergejo02,Johnny Berger,1901,8,27
bergema01,Marty Bergen,1871,10,25
bergepe01,Peter Bergeron,1977,11,9
bergetr01,Travis Bergen,1993,10,8
bergetu01,Tun Berger,1867,12,6
bergewa01,Wally Berger,1905,10,10
berghjo01,John Bergh,1857,10,8
berghma01,Marty Berghammer,1888,6,18
bergju01,Justin Berg,1984,6,7
bergmal01,Al Bergman,1889,9,27
bergmch01,Christian Bergman,1988,5,4
bergmda01,Dave Bergman,1953,6,6
bergmdu01,Dusty Bergman,1978,2,1
bergmja01,Jason Bergmann,1981,9,25
bergmo01,Moe Berg,1902,3,2
